Linha,040
Tabela,014
num,ponto,horario
104603,TERM.C.COMPRIDO/TERM.STA.FELIC,05:23
106001,TERMINAL SANTA FELICIDADE,05:48
104612,TERM.C.COMPRIDO/TERM.FAZENDINH,06:12
105309,TERM.FAZENDINHA/TERM. CIC,06:30
105211,TERMINAL CIC/TERM.PINHEIRINHO,06:48
105718,TERMINAL PINHEIRINHO,07:05
105206,TERMINAL CIC/TERM.FAZENDINHA,07:14
105316,TERM.FAZENDINHA/TERM.C.COMPRID,07:32
104603,TERM.C.COMPRIDO/TERM.STA.FELIC,07:56
106001,TERMINAL SANTA FELICIDADE,08:20
104612,TERM.C.COMPRIDO/TERM.FAZENDINH,08:47
105309,TERM.FAZENDINHA/TERM. CIC,09:06
105211,TERMINAL CIC/TERM.PINHEIRINHO,09:25
105718,TERMINAL PINHEIRINHO,09:43
105206,TERMINAL CIC/TERM.FAZENDINHA,09:52
105316,TERM.FAZENDINHA/TERM.C.COMPRID,10:10
104603,TERM.C.COMPRIDO/TERM.STA.FELIC,10:35
106001,TERMINAL SANTA FELICIDADE,11:02
104612,TERM.C.COMPRIDO/TERM.FAZENDINH,11:28
105309,TERM.FAZENDINHA/TERM. CIC,11:48
105211,TERMINAL CIC/TERM.PINHEIRINHO,12:07
105718,TERMINAL PINHEIRINHO,12:25
105206,TERMINAL CIC/TERM.FAZENDINHA,12:34
105316,TERM.FAZENDINHA/TERM.C.COMPRID,12:52
104603,TERM.C.COMPRIDO/TERM.STA.FELIC,13:17
106001,TERMINAL SANTA FELICIDADE,13:44
104612,TERM.C.COMPRIDO/TERM.FAZENDINH,14:10
105309,TERM.FAZENDINHA/TERM. CIC,14:30
105211,TERMINAL CIC/TERM.PINHEIRINHO,14:49
105718,TERMINAL PINHEIRINHO,15:07
105206,TERMINAL CIC/TERM.FAZENDINHA,15:16
105316,TERM.FAZENDINHA/TERM.C.COMPRID,15:34
104603,TERM.C.COMPRIDO/TERM.STA.FELIC,16:00
106001,TERMINAL SANTA FELICIDADE,16:27
104612,TERM.C.COMPRIDO/TERM.FAZENDINH,16:54
105309,TERM.FAZENDINHA/TERM. CIC,17:20
105211,TERMINAL CIC/TERM.PINHEIRINHO,17:45
105718,TERMINAL PINHEIRINHO,18:01
105206,TERMINAL CIC/TERM.FAZENDINHA,18:11
105316,TERM.FAZENDINHA/TERM.C.COMPRID,18:33
104603,TERM.C.COMPRIDO/TERM.STA.FELIC,18:58
