Linha,040
Tabela,017
num,ponto,horario
105211,TERMINAL CIC/TERM.PINHEIRINHO,05:19
105718,TERMINAL PINHEIRINHO,05:42
105206,TERMINAL CIC/TERM.FAZENDINHA,05:51
105316,TERM.FAZENDINHA/TERM.C.COMPRID,06:12
104603,TERM.C.COMPRIDO/TERM.STA.FELIC,06:39
106001,TERMINAL SANTA FELICIDADE,07:03
104612,TERM.C.COMPRIDO/TERM.FAZENDINH,07:30
105309,TERM.FAZENDINHA/TERM. CIC,07:54
105211,TERMINAL CIC/TERM.PINHEIRINHO,08:14
105718,TERMINAL PINHEIRINHO,08:33
105206,TERMINAL CIC/TERM.FAZENDINHA,08:42
105316,TERM.FAZENDINHA/TERM.C.COMPRID,09:02
104603,TERM.C.COMPRIDO/TERM.STA.FELIC,09:24
106001,TERMINAL SANTA FELICIDADE,09:56
104612,TERM.C.COMPRIDO/TERM.FAZENDINH,10:21
105309,TERM.FAZENDINHA/TERM. CIC,10:45
105211,TERMINAL CIC/TERM.PINHEIRINHO,11:05
105718,TERMINAL PINHEIRINHO,11:23
105206,TERMINAL CIC/TERM.FAZENDINHA,11:32
105316,TERM.FAZENDINHA/TERM.C.COMPRID,11:52
104603,TERM.C.COMPRIDO/TERM.STA.FELIC,12:14
106001,TERMINAL SANTA FELICIDADE,12:46
104612,TERM.C.COMPRIDO/TERM.FAZENDINH,13:11
105309,TERM.FAZENDINHA/TERM. CIC,13:35
105211,TERMINAL CIC/TERM.PINHEIRINHO,13:55
105718,TERMINAL PINHEIRINHO,14:13
105206,TERMINAL CIC/TERM.FAZENDINHA,14:22
105316,TERM.FAZENDINHA/TERM.C.COMPRID,14:42
104603,TERM.C.COMPRIDO/TERM.STA.FELIC,15:04
106001,TERMINAL SANTA FELICIDADE,15:36
104612,TERM.C.COMPRIDO/TERM.FAZENDINH,16:02
105309,TERM.FAZENDINHA/TERM. CIC,16:28
105211,TERMINAL CIC/TERM.PINHEIRINHO,16:52
105718,TERMINAL PINHEIRINHO,17:10
105206,TERMINAL CIC/TERM.FAZENDINHA,17:19
105316,TERM.FAZENDINHA/TERM.C.COMPRID,17:41
104603,TERM.C.COMPRIDO/TERM.STA.FELIC,18:07
106001,TERMINAL SANTA FELICIDADE,18:38
104612,TERM.C.COMPRIDO/TERM.FAZENDINH,19:05
105309,TERM.FAZENDINHA/TERM. CIC,19:27
105211,TERMINAL CIC/TERM.PINHEIRINHO,19:43
