Linha,040
Tabela,011
num,ponto,horario
105316,TERM.FAZENDINHA/TERM.C.COMPRID,05:38
104603,TERM.C.COMPRIDO/TERM.STA.FELIC,06:03
106001,TERMINAL SANTA FELICIDADE,06:28
104612,TERM.C.COMPRIDO/TERM.FAZENDINH,06:52
105309,TERM.FAZENDINHA/TERM. CIC,07:11
105211,TERMINAL CIC/TERM.PINHEIRINHO,07:29
105718,TERMINAL PINHEIRINHO,07:47
105206,TERMINAL CIC/TERM.FAZENDINHA,07:56
105316,TERM.FAZENDINHA/TERM.C.COMPRID,08:18
104603,TERM.C.COMPRIDO/TERM.STA.FELIC,08:44
106001,TERMINAL SANTA FELICIDADE,09:14
104612,TERM.C.COMPRIDO/TERM.FAZENDINH,09:40
105309,TERM.FAZENDINHA/TERM. CIC,10:00
105211,TERMINAL CIC/TERM.PINHEIRINHO,10:19
105718,TERMINAL PINHEIRINHO,10:37
105206,TERMINAL CIC/TERM.FAZENDINHA,10:46
105316,TERM.FAZENDINHA/TERM.C.COMPRID,11:04
104603,TERM.C.COMPRIDO/TERM.STA.FELIC,11:29
106001,TERMINAL SANTA FELICIDADE,11:56
104612,TERM.C.COMPRIDO/TERM.FAZENDINH,12:22
105309,TERM.FAZENDINHA/TERM. CIC,12:42
105211,TERMINAL CIC/TERM.PINHEIRINHO,13:01
105718,TERMINAL PINHEIRINHO,13:19
105206,TERMINAL CIC/TERM.FAZENDINHA,13:28
105316,TERM.FAZENDINHA/TERM.C.COMPRID,13:46
104603,TERM.C.COMPRIDO/TERM.STA.FELIC,14:11
106001,TERMINAL SANTA FELICIDADE,14:38
104612,TERM.C.COMPRIDO/TERM.FAZENDINH,15:04
105309,TERM.FAZENDINHA/TERM. CIC,15:24
105211,TERMINAL CIC/TERM.PINHEIRINHO,15:43
105718,TERMINAL PINHEIRINHO,16:01
105206,TERMINAL CIC/TERM.FAZENDINHA,16:10
105316,TERM.FAZENDINHA/TERM.C.COMPRID,16:29
104603,TERM.C.COMPRIDO/TERM.STA.FELIC,16:55
106001,TERMINAL SANTA FELICIDADE,17:24
104612,TERM.C.COMPRIDO/TERM.FAZENDINH,17:51
105309,TERM.FAZENDINHA/TERM. CIC,18:17
105211,TERMINAL CIC/TERM.PINHEIRINHO,18:43
105718,TERMINAL PINHEIRINHO,19:03
105206,TERMINAL CIC/TERM.FAZENDINHA,19:12
105316,TERM.FAZENDINHA/TERM.C.COMPRID,19:29
104603,TERM.C.COMPRIDO/TERM.STA.FELIC,19:52
106001,TERMINAL SANTA FELICIDADE,20:15
104612,TERM.C.COMPRIDO/TERM.FAZENDINH,20:38
105309,TERM.FAZENDINHA/TERM. CIC,20:56
105211,TERMINAL CIC/TERM.PINHEIRINHO,21:11
105718,TERMINAL PINHEIRINHO,21:26
105206,TERMINAL CIC/TERM.FAZENDINHA,21:34
105316,TERM.FAZENDINHA/TERM.C.COMPRID,21:49
104603,TERM.C.COMPRIDO/TERM.STA.FELIC,22:12
106001,TERMINAL SANTA FELICIDADE,22:35
104612,TERM.C.COMPRIDO/TERM.FAZENDINH,22:58
105309,TERM.FAZENDINHA/TERM. CIC,23:16
105211,TERMINAL CIC/TERM.PINHEIRINHO,23:31
105718,TERMINAL PINHEIRINHO,23:46
105206,TERMINAL CIC/TERM.FAZENDINHA,23:55
105316,TERM.FAZENDINHA/TERM.C.COMPRID,00:10
104603,TERM.C.COMPRIDO/TERM.STA.FELIC,00:32
