Linha,385
Tabela,001
num,ponto,horario
130885,BAIRRO CRISTO REI,05:50
110158,RUA 24 HORAS,06:07
130885,BAIRRO CRISTO REI,06:25
110158,RUA 24 HORAS,06:45
130885,BAIRRO CRISTO REI,07:05
110158,RUA 24 HORAS,07:30
130885,BAIRRO CRISTO REI,07:50
110158,RUA 24 HORAS,08:15
130885,BAIRRO CRISTO REI,08:40
110158,RUA 24 HORAS,09:05
130885,BAIRRO CRISTO REI,09:25
110158,RUA 24 HORAS,09:50
130885,BAIRRO CRISTO REI,10:10
110158,RUA 24 HORAS,10:33
130885,BAIRRO CRISTO REI,10:53
110158,RUA 24 HORAS,11:16
130885,BAIRRO CRISTO REI,11:35
110158,RUA 24 HORAS,11:58
130885,BAIRRO CRISTO REI,12:20
110158,RUA 24 HORAS,12:43
130885,BAIRRO CRISTO REI,13:05
110158,RUA 24 HORAS,13:28
130885,BAIRRO CRISTO REI,13:48
110158,RUA 24 HORAS,14:11
130885,BAIRRO CRISTO REI,14:31
110158,RUA 24 HORAS,14:54
130885,BAIRRO CRISTO REI,15:14
110158,RUA 24 HORAS,15:38
130885,BAIRRO CRISTO REI,16:01
110158,RUA 24 HORAS,16:25
130885,BAIRRO CRISTO REI,16:48
110158,RUA 24 HORAS,17:12
130885,BAIRRO CRISTO REI,17:37
110158,RUA 24 HORAS,18:02
130885,BAIRRO CRISTO REI,18:27
110158,RUA 24 HORAS,18:55
130885,BAIRRO CRISTO REI,19:20
110158,RUA 24 HORAS,19:40
130885,BAIRRO CRISTO REI,20:02
110158,RUA 24 HORAS,20:20
130885,BAIRRO CRISTO REI,20:42
110158,RUA 24 HORAS,21:00
130885,BAIRRO CRISTO REI,21:22
110158,RUA 24 HORAS,21:40
130885,BAIRRO CRISTO REI,22:02
110158,RUA 24 HORAS,22:20
130885,BAIRRO CRISTO REI,22:42
110158,RUA 24 HORAS,23:00
130885,BAIRRO CRISTO REI,23:22
110158,RUA 24 HORAS,23:40
