Linha,684
Tabela,008
num,ponto,horario
170532,BAIRRO RIO BONITO,06:01
105924,TERMINAL PINHEIRINHO,06:46
170532,BAIRRO RIO BONITO,07:10
105924,TERMINAL PINHEIRINHO,08:08
170532,BAIRRO RIO BONITO,08:33
105924,TERMINAL PINHEIRINHO,09:18
170532,BAIRRO RIO BONITO,09:45
105924,TERMINAL PINHEIRINHO,10:30
170532,BAIRRO RIO BONITO,10:57
105924,TERMINAL PINHEIRINHO,11:42
170532,BAIRRO RIO BONITO,12:09
105924,TERMINAL PINHEIRINHO,12:54
170532,BAIRRO RIO BONITO,13:21
105924,TERMINAL PINHEIRINHO,14:06
170532,BAIRRO RIO BONITO,14:33
105924,TERMINAL PINHEIRINHO,15:18
170532,BAIRRO RIO BONITO,15:45
105924,TERMINAL PINHEIRINHO,16:38
170532,BAIRRO RIO BONITO,17:09
105924,TERMINAL PINHEIRINHO,17:58
170532,BAIRRO RIO BONITO,18:27
105924,TERMINAL PINHEIRINHO,19:18
