Linha,183
Tabela,1
num,ponto,horario
120300,BAIRRO JARDIM CHAPARRAL,05:40
101020,PRACA TIRADENTES,06:10
120300,BAIRRO JARDIM CHAPARRAL,06:38
101020,PRACA TIRADENTES,07:16
120300,BAIRRO JARDIM CHAPARRAL,07:50
101020,PRACA TIRADENTES,08:34
120300,BAIRRO JARDIM CHAPARRAL,09:08
101020,PRACA TIRADENTES,09:46
120300,BAIRRO JARDIM CHAPARRAL,10:20
101020,PRACA TIRADENTES,10:58
120300,BAIRRO JARDIM CHAPARRAL,11:32
101020,PRACA TIRADENTES,12:10
120300,BAIRRO JARDIM CHAPARRAL,12:44
101020,PRACA TIRADENTES,13:20
120300,BAIRRO JARDIM CHAPARRAL,13:55
101020,PRACA TIRADENTES,14:30
120300,BAIRRO JARDIM CHAPARRAL,15:05
101020,PRACA TIRADENTES,15:40
120300,BAIRRO JARDIM CHAPARRAL,16:15
101020,PRACA TIRADENTES,16:50
120300,BAIRRO JARDIM CHAPARRAL,17:29
101020,PRACA TIRADENTES,18:10
120300,BAIRRO JARDIM CHAPARRAL,18:57
101020,PRACA TIRADENTES,19:30
120300,BAIRRO JARDIM CHAPARRAL,20:02
101020,PRACA TIRADENTES,20:35
120300,BAIRRO JARDIM CHAPARRAL,21:07
101020,PRACA TIRADENTES,21:40
120300,BAIRRO JARDIM CHAPARRAL,22:12
101020,PRACA TIRADENTES,22:45
120300,BAIRRO JARDIM CHAPARRAL,23:17
101020,PRACA TIRADENTES,23:50
