Linha,183
Tabela,2-1
num,ponto,horario
120300,BAIRRO JARDIM CHAPARRAL,06:09
101020,PRACA TIRADENTES,06:43
120300,BAIRRO JARDIM CHAPARRAL,07:14
101020,PRACA TIRADENTES,07:54
120300,BAIRRO JARDIM CHAPARRAL,08:29
