Linha,206
Tabela,014-1
num,ponto,horario
441009,ESTACAO SAO JOSE DOS PINHAIS,06:52
109031,TUBO GUADALUPE/SENT.SECRETARIA,07:28
109078,TERMINAL BARREIRINHA,07:55
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,08:25
