Linha,206
Tabela,009-1
num,ponto,horario
109078,TERMINAL BARREIRINHA,06:20
109029,ESTACAO TUBO GUADALUPE,06:44
441009,TUBO SAO JOSE DOS PINHAIS,07:20
109031,TUBO GUADALUPE/SENT.SECRETARIA,08:00
