Linha,206
Tabela,013-2
num,ponto,horario
109078,TERMINAL BARREIRINHA,17:02
109029,ESTACAO TUBO GUADALUPE,17:35
441009,TUBO SAO JOSE DOS PINHAIS,18:16
109031,TUBO GUADALUPE/SENT.SECRETARIA,18:57
