Linha,272
Tabela,003
num,ponto,horario
120148,BAIRRO PAINEIRAS,06:42
101166,TRAVESSA MOREIRA GARCEZ,07:18
120148,BAIRRO PAINEIRAS,07:49
101166,TRAVESSA MOREIRA GARCEZ,08:29
120148,BAIRRO PAINEIRAS,09:00
101166,TRAVESSA MOREIRA GARCEZ,09:31
120148,BAIRRO PAINEIRAS,10:02
101166,TRAVESSA MOREIRA GARCEZ,10:34
120148,BAIRRO PAINEIRAS,11:06
101166,TRAVESSA MOREIRA GARCEZ,11:38
120148,BAIRRO PAINEIRAS,12:11
101166,TRAVESSA MOREIRA GARCEZ,12:44
120148,BAIRRO PAINEIRAS,13:17
101166,TRAVESSA MOREIRA GARCEZ,13:51
120148,BAIRRO PAINEIRAS,14:25
101166,TRAVESSA MOREIRA GARCEZ,14:57
120148,BAIRRO PAINEIRAS,15:31
101166,TRAVESSA MOREIRA GARCEZ,16:04
120148,BAIRRO PAINEIRAS,16:50
101166,TRAVESSA MOREIRA GARCEZ,17:24
120148,BAIRRO PAINEIRAS,18:04
101166,TRAVESSA MOREIRA GARCEZ,18:37
120148,BAIRRO PAINEIRAS,19:25
101166,TRAVESSA MOREIRA GARCEZ,20:00
120148,BAIRRO PAINEIRAS,20:30
101166,TRAVESSA MOREIRA GARCEZ,21:00
120148,BAIRRO PAINEIRAS,21:30
101166,TRAVESSA MOREIRA GARCEZ,22:00
120148,BAIRRO PAINEIRAS,22:30
101166,TRAVESSA MOREIRA GARCEZ,23:00
120148,BAIRRO PAINEIRAS,23:30
101166,TRAVESSA MOREIRA GARCEZ,00:00
