Linha,272
Tabela,002
num,ponto,horario
120148,BAIRRO PAINEIRAS,05:58
101166,TRAVESSA MOREIRA GARCEZ,06:33
120148,BAIRRO PAINEIRAS,07:04
101166,TRAVESSA MOREIRA GARCEZ,07:41
120148,BAIRRO PAINEIRAS,08:12
101166,TRAVESSA MOREIRA GARCEZ,09:00
120148,BAIRRO PAINEIRAS,09:30
101166,TRAVESSA MOREIRA GARCEZ,10:02
120148,BAIRRO PAINEIRAS,10:34
101166,TRAVESSA MOREIRA GARCEZ,11:06
120148,BAIRRO PAINEIRAS,11:38
101166,TRAVESSA MOREIRA GARCEZ,12:11
120148,BAIRRO PAINEIRAS,12:44
101166,TRAVESSA MOREIRA GARCEZ,13:18
120148,BAIRRO PAINEIRAS,13:51
101166,TRAVESSA MOREIRA GARCEZ,14:24
120148,BAIRRO PAINEIRAS,14:58
101166,TRAVESSA MOREIRA GARCEZ,15:30
120148,BAIRRO PAINEIRAS,16:05
101166,TRAVESSA MOREIRA GARCEZ,16:37
120148,BAIRRO PAINEIRAS,17:14
101166,TRAVESSA MOREIRA GARCEZ,17:48
120148,BAIRRO PAINEIRAS,18:31
101166,TRAVESSA MOREIRA GARCEZ,19:03
