Linha,365
Tabela,001
num,ponto,horario
130475,BAIRRO JARDIM SOCIAL,05:50
103503,PRACA ZACARIAS,06:10
180956,BAIRRO BATEL,06:24
103201,PRACA CARLOS GOMES,06:42
130475,BAIRRO JARDIM SOCIAL,07:06
103503,PRACA ZACARIAS,07:26
180956,BAIRRO BATEL,07:40
103201,PRACA CARLOS GOMES,07:58
130475,BAIRRO JARDIM SOCIAL,08:22
103503,PRACA ZACARIAS,08:42
180956,BAIRRO BATEL,08:56
103201,PRACA CARLOS GOMES,09:14
130475,BAIRRO JARDIM SOCIAL,09:38
103503,PRACA ZACARIAS,09:58
180956,BAIRRO BATEL,10:12
103201,PRACA CARLOS GOMES,10:30
130475,BAIRRO JARDIM SOCIAL,10:54
103503,PRACA ZACARIAS,11:14
180956,BAIRRO BATEL,11:28
103201,PRACA CARLOS GOMES,11:46
130475,BAIRRO JARDIM SOCIAL,12:10
103503,PRACA ZACARIAS,12:30
180956,BAIRRO BATEL,12:44
103201,PRACA CARLOS GOMES,13:02
130475,BAIRRO JARDIM SOCIAL,13:26
103503,PRACA ZACARIAS,13:46
180956,BAIRRO BATEL,14:00
103201,PRACA CARLOS GOMES,14:18
130475,BAIRRO JARDIM SOCIAL,14:42
103503,PRACA ZACARIAS,15:02
180956,BAIRRO BATEL,15:16
103201,PRACA CARLOS GOMES,15:34
130475,BAIRRO JARDIM SOCIAL,15:56
103503,PRACA ZACARIAS,16:16
180956,BAIRRO BATEL,16:30
103201,PRACA CARLOS GOMES,16:47
130475,BAIRRO JARDIM SOCIAL,17:10
103503,PRACA ZACARIAS,17:30
180956,BAIRRO BATEL,17:45
103201,PRACA CARLOS GOMES,18:02
130475,BAIRRO JARDIM SOCIAL,18:27
103503,PRACA ZACARIAS,18:49
180956,BAIRRO BATEL,19:05
103201,PRACA CARLOS GOMES,19:22
130475,BAIRRO JARDIM SOCIAL,19:47
103503,PRACA ZACARIAS,20:09
180956,BAIRRO BATEL,20:25
103201,PRACA CARLOS GOMES,20:42
130475,BAIRRO JARDIM SOCIAL,21:07
103503,PRACA ZACARIAS,21:29
180956,BAIRRO BATEL,21:45
103201,PRACA CARLOS GOMES,22:03
130475,BAIRRO JARDIM SOCIAL,22:28
103503,PRACA ZACARIAS,22:50
180956,BAIRRO BATEL,23:05
103201,PRACA CARLOS GOMES,23:22
