Linha,603
Tabela,005
num,ponto,horario
105701,TERMINAL PINHEIRINHO,05:48
108216,PRACA RUI BARBOSA,06:24
105701,TERMINAL PINHEIRINHO,06:58
108216,PRACA RUI BARBOSA,07:36
105701,TERMINAL PINHEIRINHO,08:14
108216,PRACA RUI BARBOSA,08:52
105701,TERMINAL PINHEIRINHO,09:30
108216,PRACA RUI BARBOSA,10:07
105701,TERMINAL PINHEIRINHO,10:45
108216,PRACA RUI BARBOSA,11:22
105701,TERMINAL PINHEIRINHO,11:59
108216,PRACA RUI BARBOSA,12:37
105701,TERMINAL PINHEIRINHO,13:15
108216,PRACA RUI BARBOSA,13:52
105701,TERMINAL PINHEIRINHO,14:30
108216,PRACA RUI BARBOSA,15:07
105701,TERMINAL PINHEIRINHO,15:45
108216,PRACA RUI BARBOSA,16:22
105701,TERMINAL PINHEIRINHO,17:00
108216,PRACA RUI BARBOSA,17:37
105701,TERMINAL PINHEIRINHO,18:21
108216,PRACA RUI BARBOSA,19:01
105701,TERMINAL PINHEIRINHO,19:37
108216,PRACA RUI BARBOSA,20:13
105701,TERMINAL PINHEIRINHO,20:51
108216,PRACA RUI BARBOSA,21:25
105701,TERMINAL PINHEIRINHO,22:03
108216,PRACA RUI BARBOSA,22:37
105701,TERMINAL PINHEIRINHO,23:15
108216,PRACA RUI BARBOSA,23:51
