Linha,875
Tabela,1
num,ponto,horario
190029,BAIRRO BIGORRILHO,06:00
101003,PRACA TIRADENTES,06:25
190029,BAIRRO BIGORRILHO,06:50
101003,PRACA TIRADENTES,07:15
190029,BAIRRO BIGORRILHO,07:40
101003,PRACA TIRADENTES,08:05
190029,BAIRRO BIGORRILHO,08:30
101003,PRACA TIRADENTES,08:55
190029,BAIRRO BIGORRILHO,09:20
101003,PRACA TIRADENTES,09:45
190029,BAIRRO BIGORRILHO,10:10
101003,PRACA TIRADENTES,10:35
190029,BAIRRO BIGORRILHO,11:00
101003,PRACA TIRADENTES,11:25
190029,BAIRRO BIGORRILHO,11:50
101003,PRACA TIRADENTES,12:15
190029,BAIRRO BIGORRILHO,12:40
101003,PRACA TIRADENTES,13:05
190029,BAIRRO BIGORRILHO,13:30
101003,PRACA TIRADENTES,13:55
190029,BAIRRO BIGORRILHO,14:20
101003,PRACA TIRADENTES,14:45
190029,BAIRRO BIGORRILHO,15:10
101003,PRACA TIRADENTES,15:35
190029,BAIRRO BIGORRILHO,16:00
101003,PRACA TIRADENTES,16:25
190029,BAIRRO BIGORRILHO,16:50
101003,PRACA TIRADENTES,17:15
190029,BAIRRO BIGORRILHO,17:40
101003,PRACA TIRADENTES,18:05
190029,BAIRRO BIGORRILHO,18:30
101003,PRACA TIRADENTES,18:55
190029,BAIRRO BIGORRILHO,19:20
101003,PRACA TIRADENTES,19:45
190029,BAIRRO BIGORRILHO,20:10
101003,PRACA TIRADENTES,20:35
190029,BAIRRO BIGORRILHO,21:05
101003,PRACA TIRADENTES,21:35
190029,BAIRRO BIGORRILHO,22:05
101003,PRACA TIRADENTES,22:35
190029,BAIRRO BIGORRILHO,23:05
101003,PRACA TIRADENTES,23:35
