Linha,719
Tabela,2
num,ponto,horario
181019,FORUM CIC,05:25
105005,TERMINAL CAIUA,05:35
105306,TERMINAL FAZENDINHA,05:45
105003,TERM.CAIUA SENTIDO FORUM,05:57
181019,FORUM CIC,06:06
105005,TERMINAL CAIUA,06:16
105306,TERMINAL FAZENDINHA,06:28
105003,TERM.CAIUA SENTIDO FORUM,06:42
181019,FORUM CIC,06:51
105005,TERMINAL CAIUA,07:03
105306,TERMINAL FAZENDINHA,07:17
105003,TERM.CAIUA SENTIDO FORUM,07:32
181019,FORUM CIC,07:42
105005,TERMINAL CAIUA,07:54
105306,TERMINAL FAZENDINHA,08:08
105003,TERM.CAIUA SENTIDO FORUM,08:23
181019,FORUM CIC,08:33
105005,TERMINAL CAIUA,08:43
105306,TERMINAL FAZENDINHA,08:57
105003,TERM.CAIUA SENTIDO FORUM,09:12
181019,FORUM CIC,09:22
105005,TERMINAL CAIUA,09:32
105306,TERMINAL FAZENDINHA,09:46
105003,TERM.CAIUA SENTIDO FORUM,10:01
181019,FORUM CIC,10:11
105005,TERMINAL CAIUA,10:21
105306,TERMINAL FAZENDINHA,10:35
105003,TERM.CAIUA SENTIDO FORUM,10:50
181019,FORUM CIC,11:00
105005,TERMINAL CAIUA,11:10
105306,TERMINAL FAZENDINHA,11:24
105003,TERM.CAIUA SENTIDO FORUM,11:39
181019,FORUM CIC,11:49
105005,TERMINAL CAIUA,11:59
105306,TERMINAL FAZENDINHA,12:13
105003,TERM.CAIUA SENTIDO FORUM,12:28
181019,FORUM CIC,12:38
105005,TERMINAL CAIUA,12:48
105306,TERMINAL FAZENDINHA,13:02
105003,TERM.CAIUA SENTIDO FORUM,13:17
181019,FORUM CIC,13:27
105005,TERMINAL CAIUA,13:37
105306,TERMINAL FAZENDINHA,13:51
105003,TERM.CAIUA SENTIDO FORUM,14:06
181019,FORUM CIC,14:16
105005,TERMINAL CAIUA,14:26
105306,TERMINAL FAZENDINHA,14:40
105003,TERM.CAIUA SENTIDO FORUM,14:55
181019,FORUM CIC,15:07
105005,TERMINAL CAIUA,15:17
105306,TERMINAL FAZENDINHA,15:31
105003,TERM.CAIUA SENTIDO FORUM,15:46
181019,FORUM CIC,15:58
105005,TERMINAL CAIUA,16:08
105306,TERMINAL FAZENDINHA,16:23
105003,TERM.CAIUA SENTIDO FORUM,16:39
181019,FORUM CIC,16:51
105005,TERMINAL CAIUA,17:02
105306,TERMINAL FAZENDINHA,17:19
105003,TERM.CAIUA SENTIDO FORUM,17:37
181019,FORUM CIC,17:49
105005,TERMINAL CAIUA,18:00
105306,TERMINAL FAZENDINHA,18:17
105003,TERM.CAIUA SENTIDO FORUM,18:35
181019,FORUM CIC,18:47
105005,TERMINAL CAIUA,18:58
105306,TERMINAL FAZENDINHA,19:15
105003,TERM.CAIUA SENTIDO FORUM,19:32
