Linha,210
Tabela,3
num,ponto,horario
109100,TERMINAL CIC,05:59
109051,ESTACAO TUBO TIRADENTES,06:31
109085,TERMINAL CABRAL,06:44
109063,PRACA RUI BARBOSA,07:00
109100,TERMINAL CIC,07:30
109051,ESTACAO TUBO TIRADENTES,08:04
109085,TERMINAL CABRAL,08:17
109063,PRACA RUI BARBOSA,08:33
109100,TERMINAL CIC,09:03
109051,ESTACAO TUBO TIRADENTES,09:37
109085,TERMINAL CABRAL,09:50
109063,PRACA RUI BARBOSA,10:06
109100,TERMINAL CIC,10:36
109051,ESTACAO TUBO TIRADENTES,11:10
109085,TERMINAL CABRAL,11:23
109063,PRACA RUI BARBOSA,11:39
109100,TERMINAL CIC,12:09
109051,ESTACAO TUBO TIRADENTES,12:43
109085,TERMINAL CABRAL,12:56
109063,PRACA RUI BARBOSA,13:12
109100,TERMINAL CIC,13:42
109051,ESTACAO TUBO TIRADENTES,14:16
109085,TERMINAL CABRAL,14:29
109063,PRACA RUI BARBOSA,14:45
109100,TERMINAL CIC,15:15
109051,ESTACAO TUBO TIRADENTES,15:49
109085,TERMINAL CABRAL,16:02
109063,PRACA RUI BARBOSA,16:18
109100,TERMINAL CIC,16:48
109051,ESTACAO TUBO TIRADENTES,17:22
109085,TERMINAL CABRAL,17:35
109063,PRACA RUI BARBOSA,17:51
109100,TERMINAL CIC,18:21
109051,ESTACAO TUBO TIRADENTES,18:55
109085,TERMINAL CABRAL,19:08
109063,PRACA RUI BARBOSA,19:24
109100,TERMINAL CIC,19:54
109051,ESTACAO TUBO TIRADENTES,20:28
109085,TERMINAL CABRAL,20:41
109063,PRACA RUI BARBOSA,20:57
109100,TERMINAL CIC,21:27
109051,ESTACAO TUBO TIRADENTES,22:00
109085,TERMINAL CABRAL,22:13
109063,PRACA RUI BARBOSA,22:27
109100,TERMINAL CIC,22:57
109051,ESTACAO TUBO TIRADENTES,23:30
109085,TERMINAL CABRAL,23:43
109063,PRACA RUI BARBOSA,23:59
