Linha,210
Tabela,1
num,ponto,horario
109100,TERMINAL CIC,05:30
109051,ESTACAO TUBO TIRADENTES,06:00
109085,TERMINAL CABRAL,06:13
109063,PRACA RUI BARBOSA,06:29
109100,TERMINAL CIC,06:59
109051,ESTACAO TUBO TIRADENTES,07:33
109085,TERMINAL CABRAL,07:46
109063,PRACA RUI BARBOSA,08:02
109100,TERMINAL CIC,08:32
109051,ESTACAO TUBO TIRADENTES,09:06
109085,TERMINAL CABRAL,09:19
109063,PRACA RUI BARBOSA,09:35
109100,TERMINAL CIC,10:05
109051,ESTACAO TUBO TIRADENTES,10:39
109085,TERMINAL CABRAL,10:52
109063,PRACA RUI BARBOSA,11:08
109100,TERMINAL CIC,11:38
109051,ESTACAO TUBO TIRADENTES,12:12
109085,TERMINAL CABRAL,12:25
109063,PRACA RUI BARBOSA,12:41
109100,TERMINAL CIC,13:11
109051,ESTACAO TUBO TIRADENTES,13:45
109085,TERMINAL CABRAL,13:58
109063,PRACA RUI BARBOSA,14:14
109100,TERMINAL CIC,14:44
109051,ESTACAO TUBO TIRADENTES,15:18
109085,TERMINAL CABRAL,15:31
109063,PRACA RUI BARBOSA,15:47
109100,TERMINAL CIC,16:17
109051,ESTACAO TUBO TIRADENTES,16:51
109085,TERMINAL CABRAL,17:04
109063,PRACA RUI BARBOSA,17:20
109100,TERMINAL CIC,17:50
109051,ESTACAO TUBO TIRADENTES,18:24
109085,TERMINAL CABRAL,18:37
109063,PRACA RUI BARBOSA,18:53
109100,TERMINAL CIC,19:23
109051,ESTACAO TUBO TIRADENTES,19:57
109085,TERMINAL CABRAL,20:10
109063,PRACA RUI BARBOSA,20:26
109100,TERMINAL CIC,20:56
109051,ESTACAO TUBO TIRADENTES,21:30
109085,TERMINAL CABRAL,21:43
109063,PRACA RUI BARBOSA,21:57
109100,TERMINAL CIC,22:27
109051,ESTACAO TUBO TIRADENTES,23:00
109085,TERMINAL CABRAL,23:13
109063,PRACA RUI BARBOSA,23:28
