Linha,X45
Tabela,001-1
num,ponto,horario
109120,TERMINAL BAIRRO ALTO,05:55
109117,TERMINAL CAPAO DA IMBUIA,06:10
109120,TERMINAL BAIRRO ALTO,06:26
109117,TERMINAL CAPAO DA IMBUIA,06:43
109120,TERMINAL BAIRRO ALTO,07:03
109117,TERMINAL CAPAO DA IMBUIA,07:22
109120,TERMINAL BAIRRO ALTO,07:43
109117,TERMINAL CAPAO DA IMBUIA,08:03
109120,TERMINAL BAIRRO ALTO,08:22
