Linha,614
Tabela,003-1
num,ponto,horario
105311,TERMINAL FAZENDINHA,06:29
105812,TERMINAL PORTÃO / PUC,06:48
140271,PONT.UNIVERSIDADE CATOLICA,07:16
105804,TERMINAL PORTÃO / FAZENDINHA (614),07:38
105311,TERMINAL FAZENDINHA,07:59
105812,TERMINAL PORTÃO / PUC,08:19
