Linha,614
Tabela,004-2
num,ponto,horario
140271,PONT.UNIVERSIDADE CATOLICA,16:35
105804,TERMINAL PORTÃO / FAZENDINHA (614),16:59
105311,TERMINAL FAZENDINHA,17:25
105812,TERMINAL PORTÃO / PUC,17:49
140271,PONT.UNIVERSIDADE CATOLICA,18:18
105804,TERMINAL PORTÃO / FAZENDINHA (614),18:52
