Linha,614
Tabela,002-2
num,ponto,horario
105311,TERMINAL FAZENDINHA,16:58
105812,TERMINAL PORTÃO / PUC,17:22
140271,PONT.UNIVERSIDADE CATOLICA,17:50
105804,TERMINAL PORTÃO / FAZENDINHA (614),18:24
