Linha,814
Tabela,1
num,ponto,horario
180017,BAIRRO MOSSUNGUE,06:00
104502,TERMINAL CAMPINA DO SIQUEIRA,06:20
180017,BAIRRO MOSSUNGUE,06:40
104502,TERMINAL CAMPINA DO SIQUEIRA,07:00
180017,BAIRRO MOSSUNGUE,07:20
104502,TERMINAL CAMPINA DO SIQUEIRA,07:40
180017,BAIRRO MOSSUNGUE,08:00
104502,TERMINAL CAMPINA DO SIQUEIRA,08:20
180017,BAIRRO MOSSUNGUE,08:40
104502,TERMINAL CAMPINA DO SIQUEIRA,09:00
180017,BAIRRO MOSSUNGUE,09:20
104502,TERMINAL CAMPINA DO SIQUEIRA,09:40
180017,BAIRRO MOSSUNGUE,10:00
104502,TERMINAL CAMPINA DO SIQUEIRA,10:20
180017,BAIRRO MOSSUNGUE,10:40
104502,TERMINAL CAMPINA DO SIQUEIRA,11:00
180017,BAIRRO MOSSUNGUE,11:20
104502,TERMINAL CAMPINA DO SIQUEIRA,11:40
180017,BAIRRO MOSSUNGUE,12:00
104502,TERMINAL CAMPINA DO SIQUEIRA,12:20
180017,BAIRRO MOSSUNGUE,12:42
104502,TERMINAL CAMPINA DO SIQUEIRA,13:02
180017,BAIRRO MOSSUNGUE,13:24
104502,TERMINAL CAMPINA DO SIQUEIRA,13:44
180017,BAIRRO MOSSUNGUE,14:06
104502,TERMINAL CAMPINA DO SIQUEIRA,14:26
180017,BAIRRO MOSSUNGUE,14:48
104502,TERMINAL CAMPINA DO SIQUEIRA,15:08
180017,BAIRRO MOSSUNGUE,15:31
104502,TERMINAL CAMPINA DO SIQUEIRA,15:50
180017,BAIRRO MOSSUNGUE,16:14
104502,TERMINAL CAMPINA DO SIQUEIRA,16:36
180017,BAIRRO MOSSUNGUE,17:00
104502,TERMINAL CAMPINA DO SIQUEIRA,17:22
180017,BAIRRO MOSSUNGUE,17:46
104502,TERMINAL CAMPINA DO SIQUEIRA,18:08
180017,BAIRRO MOSSUNGUE,18:34
104502,TERMINAL CAMPINA DO SIQUEIRA,18:56
