Linha,641
Tabela,1
num,ponto,horario
160383,BAIRRO LUIZ NICHELE,05:00
105713,TERMINAL PINHEIRINHO,05:32
160383,BAIRRO LUIZ NICHELE,06:02
105713,TERMINAL PINHEIRINHO,06:34
160383,BAIRRO LUIZ NICHELE,07:05
105713,TERMINAL PINHEIRINHO,07:48
160383,BAIRRO LUIZ NICHELE,08:23
105713,TERMINAL PINHEIRINHO,09:01
160383,BAIRRO LUIZ NICHELE,09:43
105713,TERMINAL PINHEIRINHO,10:26
160383,BAIRRO LUIZ NICHELE,11:03
105713,TERMINAL PINHEIRINHO,11:38
160383,BAIRRO LUIZ NICHELE,12:14
105713,TERMINAL PINHEIRINHO,12:50
160383,BAIRRO LUIZ NICHELE,13:25
105713,TERMINAL PINHEIRINHO,14:00
160383,BAIRRO LUIZ NICHELE,14:37
105713,TERMINAL PINHEIRINHO,15:17
160383,BAIRRO LUIZ NICHELE,15:57
105713,TERMINAL PINHEIRINHO,16:39
160383,BAIRRO LUIZ NICHELE,17:16
105713,TERMINAL PINHEIRINHO,17:54
160383,BAIRRO LUIZ NICHELE,18:29
105713,TERMINAL PINHEIRINHO,19:08
160383,BAIRRO LUIZ NICHELE,19:46
105713,TERMINAL PINHEIRINHO,20:22
160383,BAIRRO LUIZ NICHELE,21:00
105713,TERMINAL PINHEIRINHO,21:43
160383,BAIRRO LUIZ NICHELE,22:13
105713,TERMINAL PINHEIRINHO,22:45
160383,BAIRRO LUIZ NICHELE,23:15
105713,TERMINAL PINHEIRINHO,23:45
