Linha,361
Tabela,001
num,ponto,horario
130033,BAIRRO AUGUSTO STRESSER,05:50
103404,PRACA SANTOS ANDRADE,06:20
130033,BAIRRO AUGUSTO STRESSER,06:45
103404,PRACA SANTOS ANDRADE,07:15
130033,BAIRRO AUGUSTO STRESSER,07:45
103404,PRACA SANTOS ANDRADE,08:20
130033,BAIRRO AUGUSTO STRESSER,08:50
103404,PRACA SANTOS ANDRADE,09:20
130033,BAIRRO AUGUSTO STRESSER,09:50
103404,PRACA SANTOS ANDRADE,10:20
130033,BAIRRO AUGUSTO STRESSER,10:50
103404,PRACA SANTOS ANDRADE,11:20
130033,BAIRRO AUGUSTO STRESSER,11:48
103404,PRACA SANTOS ANDRADE,12:20
130033,BAIRRO AUGUSTO STRESSER,12:50
103404,PRACA SANTOS ANDRADE,13:25
130033,BAIRRO AUGUSTO STRESSER,13:55
103404,PRACA SANTOS ANDRADE,14:25
130033,BAIRRO AUGUSTO STRESSER,14:55
103404,PRACA SANTOS ANDRADE,15:25
130033,BAIRRO AUGUSTO STRESSER,15:55
103404,PRACA SANTOS ANDRADE,16:28
130033,BAIRRO AUGUSTO STRESSER,16:58
103404,PRACA SANTOS ANDRADE,17:32
130033,BAIRRO AUGUSTO STRESSER,18:07
103404,PRACA SANTOS ANDRADE,18:42
130033,BAIRRO AUGUSTO STRESSER,19:16
103404,PRACA SANTOS ANDRADE,19:46
130033,BAIRRO AUGUSTO STRESSER,20:14
103404,PRACA SANTOS ANDRADE,20:42
130033,BAIRRO AUGUSTO STRESSER,21:10
103404,PRACA SANTOS ANDRADE,21:38
130033,BAIRRO AUGUSTO STRESSER,22:06
103404,PRACA SANTOS ANDRADE,22:34
130033,BAIRRO AUGUSTO STRESSER,23:02
103404,PRACA SANTOS ANDRADE,23:30
