Linha,552
Tabela,003
num,ponto,horario
160841,R. LUCIO DE OLIVEIRA LARA,05:06
160192,BAIRRO SAMBAQUI,05:11
106106,TERMINAL SITIO CERCADO,05:31
160192,BAIRRO SAMBAQUI,05:44
106106,TERMINAL SITIO CERCADO,06:10
160192,BAIRRO SAMBAQUI,06:23
106106,TERMINAL SITIO CERCADO,06:51
160192,BAIRRO SAMBAQUI,07:05
106106,TERMINAL SITIO CERCADO,07:33
160192,BAIRRO SAMBAQUI,07:47
106106,TERMINAL SITIO CERCADO,08:19
160192,BAIRRO SAMBAQUI,08:35
106106,TERMINAL SITIO CERCADO,09:01
160192,BAIRRO SAMBAQUI,09:15
106106,TERMINAL SITIO CERCADO,09:41
160192,BAIRRO SAMBAQUI,09:55
106106,TERMINAL SITIO CERCADO,10:21
160192,BAIRRO SAMBAQUI,10:35
106106,TERMINAL SITIO CERCADO,11:01
160192,BAIRRO SAMBAQUI,11:15
106106,TERMINAL SITIO CERCADO,11:41
160192,BAIRRO SAMBAQUI,11:55
106106,TERMINAL SITIO CERCADO,12:21
160192,BAIRRO SAMBAQUI,12:35
106106,TERMINAL SITIO CERCADO,13:01
160192,BAIRRO SAMBAQUI,13:15
106106,TERMINAL SITIO CERCADO,13:41
160192,BAIRRO SAMBAQUI,13:55
106106,TERMINAL SITIO CERCADO,14:21
160192,BAIRRO SAMBAQUI,14:35
106106,TERMINAL SITIO CERCADO,15:01
160192,BAIRRO SAMBAQUI,15:15
106106,TERMINAL SITIO CERCADO,15:41
160192,BAIRRO SAMBAQUI,15:56
106106,TERMINAL SITIO CERCADO,16:22
160192,BAIRRO SAMBAQUI,16:38
106106,TERMINAL SITIO CERCADO,17:05
160192,BAIRRO SAMBAQUI,17:22
106106,TERMINAL SITIO CERCADO,17:49
160192,BAIRRO SAMBAQUI,18:06
106106,TERMINAL SITIO CERCADO,18:33
160192,BAIRRO SAMBAQUI,18:50
106106,TERMINAL SITIO CERCADO,19:17
160192,BAIRRO SAMBAQUI,19:34
106106,TERMINAL SITIO CERCADO,20:04
160192,BAIRRO SAMBAQUI,20:18
106106,TERMINAL SITIO CERCADO,20:44
160192,BAIRRO SAMBAQUI,20:58
106106,TERMINAL SITIO CERCADO,21:24
160192,BAIRRO SAMBAQUI,21:38
106106,TERMINAL SITIO CERCADO,22:04
160192,BAIRRO SAMBAQUI,22:18
106106,TERMINAL SITIO CERCADO,22:44
160192,BAIRRO SAMBAQUI,22:58
106106,TERMINAL SITIO CERCADO,23:24
160192,BAIRRO SAMBAQUI,23:38
106106,TERMINAL SITIO CERCADO,00:04
