Linha,245
Tabela,002-1
num,ponto,horario
120197,BAIRRO ANITA GARIBALDI,05:50
104401,TERMINAL CABRAL,06:11
120197,BAIRRO ANITA GARIBALDI,06:30
104401,TERMINAL CABRAL,06:58
120197,BAIRRO ANITA GARIBALDI,07:22
