Linha,965
Tabela,001-2
num,ponto,horario
106005,TERMINAL SANTA FELICIDADE,16:55
101013,PRACA TIRADENTES,17:36
106005,TERMINAL SANTA FELICIDADE,18:19
101013,PRACA TIRADENTES,19:02
