Linha,528
Tabela,005
num,ponto,horario
105917,TERMINAL PINHEIRINHO,05:46
104911,TERMINAL BOQUEIRAO,06:47
105917,TERMINAL PINHEIRINHO,07:58
104911,TERMINAL BOQUEIRAO,08:59
105917,TERMINAL PINHEIRINHO,09:58
104911,TERMINAL BOQUEIRAO,10:54
105917,TERMINAL PINHEIRINHO,11:53
104911,TERMINAL BOQUEIRAO,12:49
105917,TERMINAL PINHEIRINHO,13:48
104911,TERMINAL BOQUEIRAO,14:45
105917,TERMINAL PINHEIRINHO,15:44
104911,TERMINAL BOQUEIRAO,16:42
105917,TERMINAL PINHEIRINHO,18:06
104911,TERMINAL BOQUEIRAO,19:07
