Linha,528
Tabela,009
num,ponto,horario
105917,TERMINAL PINHEIRINHO,06:46
104911,TERMINAL BOQUEIRAO,07:43
105917,TERMINAL PINHEIRINHO,08:47
104911,TERMINAL BOQUEIRAO,09:40
105917,TERMINAL PINHEIRINHO,10:36
104911,TERMINAL BOQUEIRAO,11:30
105917,TERMINAL PINHEIRINHO,12:26
104911,TERMINAL BOQUEIRAO,13:20
105917,TERMINAL PINHEIRINHO,14:16
104911,TERMINAL BOQUEIRAO,15:10
105917,TERMINAL PINHEIRINHO,16:09
104911,TERMINAL BOQUEIRAO,17:12
105917,TERMINAL PINHEIRINHO,18:20
104911,TERMINAL BOQUEIRAO,19:22
