Linha,528
Tabela,001-1
num,ponto,horario
105917,TERMINAL PINHEIRINHO,05:04
104911,TERMINAL BOQUEIRAO,05:58
105917,TERMINAL PINHEIRINHO,06:57
104911,TERMINAL BOQUEIRAO,07:57
