Linha,528
Tabela,001-2
num,ponto,horario
105917,TERMINAL PINHEIRINHO,16:21
104911,TERMINAL BOQUEIRAO,17:29
105917,TERMINAL PINHEIRINHO,18:37
104911,TERMINAL BOQUEIRAO,19:49
