Linha,528
Tabela,001
num,ponto,horario
105917,TERMINAL PINHEIRINHO,05:04
104911,TERMINAL BOQUEIRAO,05:58
105917,TERMINAL PINHEIRINHO,07:04
104911,TERMINAL BOQUEIRAO,08:09
105917,TERMINAL PINHEIRINHO,09:09
104911,TERMINAL BOQUEIRAO,10:05
105917,TERMINAL PINHEIRINHO,11:01
104911,TERMINAL BOQUEIRAO,11:58
105917,TERMINAL PINHEIRINHO,12:57
104911,TERMINAL BOQUEIRAO,13:53
105917,TERMINAL PINHEIRINHO,14:50
104911,TERMINAL BOQUEIRAO,15:46
105917,TERMINAL PINHEIRINHO,16:48
104911,TERMINAL BOQUEIRAO,17:55
105917,TERMINAL PINHEIRINHO,19:03
