Linha,528
Tabela,004-2
num,ponto,horario
105917,TERMINAL PINHEIRINHO,16:01
104911,TERMINAL BOQUEIRAO,17:04
105917,TERMINAL PINHEIRINHO,18:24
104911,TERMINAL BOQUEIRAO,19:27
