Linha,528
Tabela,003
num,ponto,horario
105917,TERMINAL PINHEIRINHO,05:30
104911,TERMINAL BOQUEIRAO,06:25
105917,TERMINAL PINHEIRINHO,07:31
104911,TERMINAL BOQUEIRAO,08:35
105917,TERMINAL PINHEIRINHO,09:37
104911,TERMINAL BOQUEIRAO,10:33
105917,TERMINAL PINHEIRINHO,11:30
104911,TERMINAL BOQUEIRAO,12:27
105917,TERMINAL PINHEIRINHO,13:26
104911,TERMINAL BOQUEIRAO,14:21
105917,TERMINAL PINHEIRINHO,15:18
104911,TERMINAL BOQUEIRAO,16:14
105917,TERMINAL PINHEIRINHO,17:21
104911,TERMINAL BOQUEIRAO,18:29
105917,TERMINAL PINHEIRINHO,19:35
