Linha,206
Tabela,004
num,ponto,horario
441009,TUBO SAO JOSE DOS PINHAIS,06:00
109031,TUBO GUADALUPE/SENT.SECRETARIA,06:31
109078,TERMINAL BARREIRINHA,06:52
109029,ESTACAO TUBO GUADALUPE,07:14
441009,TUBO SAO JOSE DOS PINHAIS,07:46
109031,TUBO GUADALUPE/SENT.SECRETARIA,08:17
109078,TERMINAL BARREIRINHA,08:40
109029,ESTACAO TUBO GUADALUPE,09:02
441009,TUBO SAO JOSE DOS PINHAIS,09:34
109031,TUBO GUADALUPE/SENT.SECRETARIA,10:05
109078,TERMINAL BARREIRINHA,10:28
109029,ESTACAO TUBO GUADALUPE,10:50
441009,TUBO SAO JOSE DOS PINHAIS,11:23
109031,TUBO GUADALUPE/SENT.SECRETARIA,11:55
109078,TERMINAL BARREIRINHA,12:18
109029,ESTACAO TUBO GUADALUPE,12:40
441009,TUBO SAO JOSE DOS PINHAIS,13:13
109031,TUBO GUADALUPE/SENT.SECRETARIA,13:45
109078,TERMINAL BARREIRINHA,14:07
109029,ESTACAO TUBO GUADALUPE,14:29
441009,TUBO SAO JOSE DOS PINHAIS,15:03
109031,TUBO GUADALUPE/SENT.SECRETARIA,15:34
109078,TERMINAL BARREIRINHA,15:57
109029,ESTACAO TUBO GUADALUPE,16:20
441009,TUBO SAO JOSE DOS PINHAIS,16:50
109031,TUBO GUADALUPE/SENT.SECRETARIA,17:21
