Linha,206
Tabela,005
num,ponto,horario
109078,TERMINAL BARREIRINHA,06:17
109029,ESTACAO TUBO GUADALUPE,06:38
441009,TUBO SAO JOSE DOS PINHAIS,07:10
109031,TUBO GUADALUPE/SENT.SECRETARIA,07:41
109078,TERMINAL BARREIRINHA,08:04
109029,ESTACAO TUBO GUADALUPE,08:26
441009,TUBO SAO JOSE DOS PINHAIS,08:58
109031,TUBO GUADALUPE/SENT.SECRETARIA,09:29
109078,TERMINAL BARREIRINHA,09:52
109029,ESTACAO TUBO GUADALUPE,10:14
441009,TUBO SAO JOSE DOS PINHAIS,10:47
109031,TUBO GUADALUPE/SENT.SECRETARIA,11:18
109078,TERMINAL BARREIRINHA,11:40
109029,ESTACAO TUBO GUADALUPE,12:02
441009,TUBO SAO JOSE DOS PINHAIS,12:36
109031,TUBO GUADALUPE/SENT.SECRETARIA,13:08
109078,TERMINAL BARREIRINHA,13:30
109029,ESTACAO TUBO GUADALUPE,13:52
441009,TUBO SAO JOSE DOS PINHAIS,14:26
109031,TUBO GUADALUPE/SENT.SECRETARIA,14:57
109078,TERMINAL BARREIRINHA,15:21
109029,ESTACAO TUBO GUADALUPE,15:43
441009,TUBO SAO JOSE DOS PINHAIS,16:21
109031,TUBO GUADALUPE/SENT.SECRETARIA,16:52
109078,TERMINAL BARREIRINHA,17:14
109029,ESTACAO TUBO GUADALUPE,17:35
441009,TUBO SAO JOSE DOS PINHAIS,18:08
109031,TUBO GUADALUPE/SENT.SECRETARIA,18:38
109078,TERMINAL BARREIRINHA,19:02
109029,ESTACAO TUBO GUADALUPE,19:23
441009,TUBO SAO JOSE DOS PINHAIS,19:57
109031,TUBO GUADALUPE/SENT.SECRETARIA,20:27
109078,TERMINAL BARREIRINHA,20:51
109029,ESTACAO TUBO GUADALUPE,21:12
441009,TUBO SAO JOSE DOS PINHAIS,21:46
109031,TUBO GUADALUPE/SENT.SECRETARIA,22:14
109078,TERMINAL BARREIRINHA,22:39
109029,ESTACAO TUBO GUADALUPE,23:00
441009,TUBO SAO JOSE DOS PINHAIS,23:30
109031,TUBO GUADALUPE/SENT.SECRETARIA,23:55
