Linha,712
Tabela,003
num,ponto,horario
105314,TERMINAL FAZENDINHA,05:10
105209,TERMINAL CIC,05:30
105314,TERMINAL FAZENDINHA,05:51
105209,TERMINAL CIC,06:10
105314,TERMINAL FAZENDINHA,06:35
105209,TERMINAL CIC,06:57
105314,TERMINAL FAZENDINHA,07:21
105209,TERMINAL CIC,07:43
105314,TERMINAL FAZENDINHA,08:07
105209,TERMINAL CIC,08:29
105314,TERMINAL FAZENDINHA,08:51
105209,TERMINAL CIC,09:13
105314,TERMINAL FAZENDINHA,09:35
105209,TERMINAL CIC,09:57
105314,TERMINAL FAZENDINHA,10:19
105209,TERMINAL CIC,10:41
105314,TERMINAL FAZENDINHA,11:03
105209,TERMINAL CIC,11:27
105314,TERMINAL FAZENDINHA,11:49
105209,TERMINAL CIC,12:13
105314,TERMINAL FAZENDINHA,12:37
105209,TERMINAL CIC,13:01
105314,TERMINAL FAZENDINHA,13:25
105209,TERMINAL CIC,13:49
105314,TERMINAL FAZENDINHA,14:13
105209,TERMINAL CIC,14:37
105314,TERMINAL FAZENDINHA,15:01
105209,TERMINAL CIC,15:25
105314,TERMINAL FAZENDINHA,15:49
105209,TERMINAL CIC,16:14
105314,TERMINAL FAZENDINHA,16:41
105209,TERMINAL CIC,17:06
105314,TERMINAL FAZENDINHA,17:31
105209,TERMINAL CIC,17:57
105314,TERMINAL FAZENDINHA,18:22
105209,TERMINAL CIC,18:48
105314,TERMINAL FAZENDINHA,19:12
