Linha,X41
Tabela,001-1
num,ponto,horario
180315,RUA CASSILDA SANTOS CANFIELD,06:02
104912,TERMINAL C.RASO-VAZIO,06:24
180315,RUA CASSILDA SANTOS CANFIELD,06:46
104912,TERMINAL C.RASO-VAZIO,07:11
180315,RUA CASSILDA SANTOS CANFIELD,07:32
