Linha,X41
Tabela,003
num,ponto,horario
104808,TERMINAL CAPAO RASO,17:08
180315,RUA CASSILDA SANTOS CANFIELD,17:33
104808,TERMINAL CAPAO RASO,18:02
180315,RUA CASSILDA SANTOS CANFIELD,18:27
104808,TERMINAL CAPAO RASO,18:55
180315,RUA CASSILDA SANTOS CANFIELD,19:20
104808,TERMINAL CAPAO RASO,19:46
