Linha,X41
Tabela,001
num,ponto,horario
104808,TERMINAL CAPAO RASO,16:32
180315,RUA CASSILDA SANTOS CANFIELD,16:57
104808,TERMINAL CAPAO RASO,17:26
180315,RUA CASSILDA SANTOS CANFIELD,17:51
104808,TERMINAL CAPAO RASO,18:20
180315,RUA CASSILDA SANTOS CANFIELD,18:45
104808,TERMINAL CAPAO RASO,19:12
