Linha,X41
Tabela,002
num,ponto,horario
104808,TERMINAL CAPAO RASO,16:50
180315,RUA CASSILDA SANTOS CANFIELD,17:15
104808,TERMINAL CAPAO RASO,17:44
180315,RUA CASSILDA SANTOS CANFIELD,18:09
104808,TERMINAL CAPAO RASO,18:38
180315,RUA CASSILDA SANTOS CANFIELD,19:03
104808,TERMINAL CAPAO RASO,19:29
