Linha,X38
Tabela,004
num,ponto,horario
105922,T.PINHEIRINHO / BAIRRO -SEMI-D,16:57
170538,BAIRRO VAZIO / T.PINHEIRINHO,17:29
105922,T.PINHEIRINHO / BAIRRO -SEMI-D,18:07
170538,BAIRRO VAZIO / T.PINHEIRINHO,18:41
105922,T.PINHEIRINHO / BAIRRO -SEMI-D,19:18
