Linha,X38
Tabela,005
num,ponto,horario
105922,T.PINHEIRINHO / BAIRRO -SEMI-D,16:44
170538,BAIRRO VAZIO / T.PINHEIRINHO,17:16
105922,T.PINHEIRINHO / BAIRRO -SEMI-D,17:53
170538,BAIRRO VAZIO / T.PINHEIRINHO,18:27
105922,T.PINHEIRINHO / BAIRRO -SEMI-D,19:03
