Linha,X38
Tabela,007
num,ponto,horario
105922,T.PINHEIRINHO / BAIRRO -SEMI-D,17:11
170538,BAIRRO VAZIO / T.PINHEIRINHO,17:43
105922,T.PINHEIRINHO / BAIRRO -SEMI-D,18:21
170538,BAIRRO VAZIO / T.PINHEIRINHO,18:55
105922,T.PINHEIRINHO / BAIRRO -SEMI-D,19:32
