Linha,X38
Tabela,002
num,ponto,horario
105922,T.PINHEIRINHO / BAIRRO -SEMI-D,16:46
170538,BAIRRO VAZIO / T.PINHEIRINHO,17:16
105922,T.PINHEIRINHO / BAIRRO -SEMI-D,17:49
170538,BAIRRO VAZIO / T.PINHEIRINHO,18:21
105922,T.PINHEIRINHO / BAIRRO -SEMI-D,18:55
