Linha,X38
Tabela,003
num,ponto,horario
105922,T.PINHEIRINHO / BAIRRO -SEMI-D,17:01
170538,BAIRRO VAZIO / T.PINHEIRINHO,17:32
105922,T.PINHEIRINHO / BAIRRO -SEMI-D,18:06
170538,BAIRRO VAZIO / T.PINHEIRINHO,18:38
105922,T.PINHEIRINHO / BAIRRO -SEMI-D,19:12
