Linha,X38
Tabela,001
num,ponto,horario
105922,T.PINHEIRINHO / BAIRRO -SEMI-D,16:31
170538,BAIRRO VAZIO / T.PINHEIRINHO,17:01
105922,T.PINHEIRINHO / BAIRRO -SEMI-D,17:33
170538,BAIRRO VAZIO / T.PINHEIRINHO,18:05
105922,T.PINHEIRINHO / BAIRRO -SEMI-D,18:39
170538,BAIRRO VAZIO / T.PINHEIRINHO,19:11
105922,T.PINHEIRINHO / BAIRRO -SEMI-D,19:45
