Linha,X38
Tabela,006
num,ponto,horario
105922,T.PINHEIRINHO / BAIRRO -SEMI-D,16:31
170538,BAIRRO VAZIO / T.PINHEIRINHO,17:03
105922,T.PINHEIRINHO / BAIRRO -SEMI-D,17:39
170538,BAIRRO VAZIO / T.PINHEIRINHO,18:13
105922,T.PINHEIRINHO / BAIRRO -SEMI-D,18:49
170538,BAIRRO VAZIO / T.PINHEIRINHO,19:19
105922,T.PINHEIRINHO / BAIRRO -SEMI-D,19:53
