Linha,702
Tabela,003
num,ponto,horario
109142,TERMINAL CACHOEIRA,05:50
109028,TERMINAL GUADALUPE,06:32
109132,TERMINAL CAIUA,07:12
109041,TUBO PRACA 19 DE DEZEMBRO,08:00
109142,TERMINAL CACHOEIRA,08:34
109028,TERMINAL GUADALUPE,09:16
109132,TERMINAL CAIUA,09:52
109041,TUBO PRACA 19 DE DEZEMBRO,10:40
109142,TERMINAL CACHOEIRA,11:12
109028,TERMINAL GUADALUPE,11:52
109132,TERMINAL CAIUA,12:29
109041,TUBO PRACA 19 DE DEZEMBRO,13:18
109142,TERMINAL CACHOEIRA,13:50
109028,TERMINAL GUADALUPE,14:30
109132,TERMINAL CAIUA,15:07
109041,TUBO PRACA 19 DE DEZEMBRO,15:58
109142,TERMINAL CACHOEIRA,16:44
109028,TERMINAL GUADALUPE,17:32
109132,TERMINAL CAIUA,18:28
109041,TUBO PRACA 19 DE DEZEMBRO,19:25
109142,TERMINAL CACHOEIRA,20:05
109028,TERMINAL GUADALUPE,20:42
109132,TERMINAL CAIUA,21:15
109041,TUBO PRACA 19 DE DEZEMBRO,21:55
109142,TERMINAL CACHOEIRA,22:25
109028,TERMINAL GUADALUPE,22:57
109132,TERMINAL CAIUA,23:32
109041,TUBO PRACA 19 DE DEZEMBRO,00:15
