Linha,702
Tabela,010
num,ponto,horario
109132,TERMINAL CAIUA,06:32
109041,TUBO PRACA 19 DE DEZEMBRO,07:15
109142,TERMINAL CACHOEIRA,07:45
109028,TERMINAL GUADALUPE,08:34
109132,TERMINAL CAIUA,09:12
109041,TUBO PRACA 19 DE DEZEMBRO,10:01
109142,TERMINAL CACHOEIRA,10:34
109028,TERMINAL GUADALUPE,11:14
109132,TERMINAL CAIUA,11:51
109041,TUBO PRACA 19 DE DEZEMBRO,12:39
109142,TERMINAL CACHOEIRA,13:10
109028,TERMINAL GUADALUPE,13:50
109132,TERMINAL CAIUA,14:27
109041,TUBO PRACA 19 DE DEZEMBRO,15:18
109142,TERMINAL CACHOEIRA,15:49
109028,TERMINAL GUADALUPE,16:26
109132,TERMINAL CAIUA,17:12
109041,TUBO PRACA 19 DE DEZEMBRO,18:17
109142,TERMINAL CACHOEIRA,19:05
109028,TERMINAL GUADALUPE,19:48
109132,TERMINAL CAIUA,20:21
109041,TUBO PRACA 19 DE DEZEMBRO,21:00
109142,TERMINAL CACHOEIRA,21:31
109028,TERMINAL GUADALUPE,22:03
109132,TERMINAL CAIUA,22:37
109041,TUBO PRACA 19 DE DEZEMBRO,23:18
109142,TERMINAL CACHOEIRA,23:46
109028,TERMINAL GUADALUPE,00:16
