Linha,210
Tabela,3
num,ponto,horario
109100,TERMINAL CIC,05:55
109051,ESTACAO TUBO TIRADENTES,06:31
109085,TERMINAL CABRAL,06:45
109063,PRACA RUI BARBOSA,07:02
109100,TERMINAL CIC,07:37
109051,ESTACAO TUBO TIRADENTES,08:11
109085,TERMINAL CABRAL,08:25
109063,PRACA RUI BARBOSA,08:42
109100,TERMINAL CIC,09:17
109051,ESTACAO TUBO TIRADENTES,09:51
109085,TERMINAL CABRAL,10:05
109063,PRACA RUI BARBOSA,10:22
109100,TERMINAL CIC,10:57
109051,ESTACAO TUBO TIRADENTES,11:31
109085,TERMINAL CABRAL,11:45
109063,PRACA RUI BARBOSA,12:02
109100,TERMINAL CIC,12:37
109051,ESTACAO TUBO TIRADENTES,13:11
109085,TERMINAL CABRAL,13:25
109063,PRACA RUI BARBOSA,13:42
109100,TERMINAL CIC,14:17
109051,ESTACAO TUBO TIRADENTES,14:51
109085,TERMINAL CABRAL,15:05
109063,PRACA RUI BARBOSA,15:22
109100,TERMINAL CIC,15:57
109051,ESTACAO TUBO TIRADENTES,16:31
109085,TERMINAL CABRAL,16:45
109063,PRACA RUI BARBOSA,17:02
109100,TERMINAL CIC,17:37
109051,ESTACAO TUBO TIRADENTES,18:11
109085,TERMINAL CABRAL,18:25
109063,PRACA RUI BARBOSA,18:45
109100,TERMINAL CIC,19:26
109051,ESTACAO TUBO TIRADENTES,20:01
109085,TERMINAL CABRAL,20:16
109063,PRACA RUI BARBOSA,20:33
109100,TERMINAL CIC,21:10
109051,ESTACAO TUBO TIRADENTES,21:46
109085,TERMINAL CABRAL,22:00
109063,PRACA RUI BARBOSA,22:17
109100,TERMINAL CIC,22:55
109051,ESTACAO TUBO TIRADENTES,23:31
109085,TERMINAL CABRAL,23:45
109063,PRACA RUI BARBOSA,00:02
