Linha,210
Tabela,1
num,ponto,horario
109100,TERMINAL CIC,05:30
109051,ESTACAO TUBO TIRADENTES,06:06
109085,TERMINAL CABRAL,06:20
109063,PRACA RUI BARBOSA,06:37
109100,TERMINAL CIC,07:11
109051,ESTACAO TUBO TIRADENTES,07:46
109085,TERMINAL CABRAL,08:00
109063,PRACA RUI BARBOSA,08:17
109100,TERMINAL CIC,08:52
109051,ESTACAO TUBO TIRADENTES,09:26
109085,TERMINAL CABRAL,09:40
109063,PRACA RUI BARBOSA,09:57
109100,TERMINAL CIC,10:32
109051,ESTACAO TUBO TIRADENTES,11:06
109085,TERMINAL CABRAL,11:20
109063,PRACA RUI BARBOSA,11:37
109100,TERMINAL CIC,12:12
109051,ESTACAO TUBO TIRADENTES,12:46
109085,TERMINAL CABRAL,13:00
109063,PRACA RUI BARBOSA,13:17
109100,TERMINAL CIC,13:52
109051,ESTACAO TUBO TIRADENTES,14:26
109085,TERMINAL CABRAL,14:40
109063,PRACA RUI BARBOSA,14:57
109100,TERMINAL CIC,15:32
109051,ESTACAO TUBO TIRADENTES,16:06
109085,TERMINAL CABRAL,16:20
109063,PRACA RUI BARBOSA,16:37
109100,TERMINAL CIC,17:12
109051,ESTACAO TUBO TIRADENTES,17:46
109085,TERMINAL CABRAL,18:00
109063,PRACA RUI BARBOSA,18:18
109100,TERMINAL CIC,18:52
109051,ESTACAO TUBO TIRADENTES,19:26
109085,TERMINAL CABRAL,19:41
109063,PRACA RUI BARBOSA,19:58
109100,TERMINAL CIC,20:36
109051,ESTACAO TUBO TIRADENTES,21:11
109085,TERMINAL CABRAL,21:25
109063,PRACA RUI BARBOSA,21:42
109100,TERMINAL CIC,22:20
109051,ESTACAO TUBO TIRADENTES,22:56
109085,TERMINAL CABRAL,23:10
109063,PRACA RUI BARBOSA,23:27
