Linha,210
Tabela,4
num,ponto,horario
109085,TERMINAL CABRAL,06:00
109063,PRACA RUI BARBOSA,06:15
109100,TERMINAL CIC,06:46
109051,ESTACAO TUBO TIRADENTES,07:21
109085,TERMINAL CABRAL,07:35
109063,PRACA RUI BARBOSA,07:52
109100,TERMINAL CIC,08:27
109051,ESTACAO TUBO TIRADENTES,09:01
109085,TERMINAL CABRAL,09:15
109063,PRACA RUI BARBOSA,09:32
109100,TERMINAL CIC,10:07
109051,ESTACAO TUBO TIRADENTES,10:41
109085,TERMINAL CABRAL,10:55
109063,PRACA RUI BARBOSA,11:12
109100,TERMINAL CIC,11:47
109051,ESTACAO TUBO TIRADENTES,12:21
109085,TERMINAL CABRAL,12:35
109063,PRACA RUI BARBOSA,12:52
109100,TERMINAL CIC,13:27
109051,ESTACAO TUBO TIRADENTES,14:01
109085,TERMINAL CABRAL,14:15
109063,PRACA RUI BARBOSA,14:32
109100,TERMINAL CIC,15:07
109051,ESTACAO TUBO TIRADENTES,15:41
109085,TERMINAL CABRAL,15:55
109063,PRACA RUI BARBOSA,16:12
109100,TERMINAL CIC,16:47
109051,ESTACAO TUBO TIRADENTES,17:21
109085,TERMINAL CABRAL,17:35
109063,PRACA RUI BARBOSA,17:51
109100,TERMINAL CIC,18:27
109051,ESTACAO TUBO TIRADENTES,19:00
109085,TERMINAL CABRAL,19:14
109063,PRACA RUI BARBOSA,19:30
109100,TERMINAL CIC,20:01
109051,ESTACAO TUBO TIRADENTES,20:36
109085,TERMINAL CABRAL,20:50
109063,PRACA RUI BARBOSA,21:07
109100,TERMINAL CIC,21:45
109051,ESTACAO TUBO TIRADENTES,22:21
109085,TERMINAL CABRAL,22:35
109063,PRACA RUI BARBOSA,22:52
109100,TERMINAL CIC,23:30
109051,ESTACAO TUBO TIRADENTES,00:00
