Linha,773
Tabela,002
num,ponto,horario
170952,BAIRRO SANTA RITA,05:34
171070,TERMINAL TATUQUARA,05:40
105207,TERMINAL CIC,06:18
171070,TERMINAL TATUQUARA,06:52
105207,TERMINAL CIC,07:36
171070,TERMINAL TATUQUARA,08:10
105207,TERMINAL CIC,08:45
171070,TERMINAL TATUQUARA,09:16
105207,TERMINAL CIC,09:51
171070,TERMINAL TATUQUARA,10:22
105207,TERMINAL CIC,10:57
171070,TERMINAL TATUQUARA,11:28
105207,TERMINAL CIC,12:03
171070,TERMINAL TATUQUARA,12:36
105207,TERMINAL CIC,13:11
171070,TERMINAL TATUQUARA,13:45
105207,TERMINAL CIC,14:20
171070,TERMINAL TATUQUARA,14:54
105207,TERMINAL CIC,15:30
171070,TERMINAL TATUQUARA,16:08
105207,TERMINAL CIC,16:52
171070,TERMINAL TATUQUARA,17:34
105207,TERMINAL CIC,18:12
171070,TERMINAL TATUQUARA,18:57
105207,TERMINAL CIC,19:32
171070,TERMINAL TATUQUARA,20:05
105207,TERMINAL CIC,20:35
171070,TERMINAL TATUQUARA,21:08
105207,TERMINAL CIC,21:38
171070,TERMINAL TATUQUARA,22:10
105207,TERMINAL CIC,22:40
171070,TERMINAL TATUQUARA,23:10
105207,TERMINAL CIC,23:40
