Linha,773
Tabela,002-2
num,ponto,horario
105207,TERMINAL CIC,16:54
171070,TERMINAL TATUQUARA,17:28
105207,TERMINAL CIC,18:07
171070,TERMINAL TATUQUARA,18:43
105207,TERMINAL CIC,19:19
