Linha,515
Tabela,001
num,ponto,horario
104309,TERMINAL BOQUEIRAO,05:00
105508,TERMINAL HAUER,05:20
104309,TERMINAL BOQUEIRAO,05:40
105508,TERMINAL HAUER,06:00
104309,TERMINAL BOQUEIRAO,06:24
105508,TERMINAL HAUER,06:48
104309,TERMINAL BOQUEIRAO,07:12
105508,TERMINAL HAUER,07:36
104309,TERMINAL BOQUEIRAO,08:00
105508,TERMINAL HAUER,08:24
104309,TERMINAL BOQUEIRAO,08:50
105508,TERMINAL HAUER,09:12
104309,TERMINAL BOQUEIRAO,09:35
105508,TERMINAL HAUER,09:58
104309,TERMINAL BOQUEIRAO,10:20
105508,TERMINAL HAUER,10:43
104309,TERMINAL BOQUEIRAO,11:05
105508,TERMINAL HAUER,11:28
104309,TERMINAL BOQUEIRAO,11:50
105508,TERMINAL HAUER,12:13
104309,TERMINAL BOQUEIRAO,12:35
105508,TERMINAL HAUER,12:58
104309,TERMINAL BOQUEIRAO,13:20
105508,TERMINAL HAUER,13:43
104309,TERMINAL BOQUEIRAO,14:05
105508,TERMINAL HAUER,14:28
104309,TERMINAL BOQUEIRAO,14:50
105508,TERMINAL HAUER,15:13
104309,TERMINAL BOQUEIRAO,15:35
105508,TERMINAL HAUER,15:58
104309,TERMINAL BOQUEIRAO,16:20
105508,TERMINAL HAUER,16:47
104309,TERMINAL BOQUEIRAO,17:14
105508,TERMINAL HAUER,17:41
104309,TERMINAL BOQUEIRAO,18:08
105508,TERMINAL HAUER,18:35
104309,TERMINAL BOQUEIRAO,19:00
105508,TERMINAL HAUER,19:24
104309,TERMINAL BOQUEIRAO,19:48
105508,TERMINAL HAUER,20:08
104309,TERMINAL BOQUEIRAO,20:28
105508,TERMINAL HAUER,20:48
104309,TERMINAL BOQUEIRAO,21:08
105508,TERMINAL HAUER,21:28
104309,TERMINAL BOQUEIRAO,21:48
105508,TERMINAL HAUER,22:08
104309,TERMINAL BOQUEIRAO,22:28
105508,TERMINAL HAUER,22:48
104309,TERMINAL BOQUEIRAO,23:08
105508,TERMINAL HAUER,23:28
104309,TERMINAL BOQUEIRAO,23:51
105508,TERMINAL HAUER,00:11
