Linha,515
Tabela,005
num,ponto,horario
105508,TERMINAL HAUER,06:16
104309,TERMINAL BOQUEIRAO,06:40
105508,TERMINAL HAUER,07:04
104309,TERMINAL BOQUEIRAO,07:28
105508,TERMINAL HAUER,07:52
104309,TERMINAL BOQUEIRAO,08:16
105508,TERMINAL HAUER,08:40
104309,TERMINAL BOQUEIRAO,09:05
105508,TERMINAL HAUER,09:28
104309,TERMINAL BOQUEIRAO,09:50
105508,TERMINAL HAUER,10:13
104309,TERMINAL BOQUEIRAO,10:35
105508,TERMINAL HAUER,10:58
104309,TERMINAL BOQUEIRAO,11:20
105508,TERMINAL HAUER,11:43
104309,TERMINAL BOQUEIRAO,12:05
105508,TERMINAL HAUER,12:28
104309,TERMINAL BOQUEIRAO,12:50
105508,TERMINAL HAUER,13:13
104309,TERMINAL BOQUEIRAO,13:35
105508,TERMINAL HAUER,13:58
104309,TERMINAL BOQUEIRAO,14:20
105508,TERMINAL HAUER,14:43
104309,TERMINAL BOQUEIRAO,15:05
105508,TERMINAL HAUER,15:28
104309,TERMINAL BOQUEIRAO,15:50
105508,TERMINAL HAUER,16:13
104309,TERMINAL BOQUEIRAO,16:38
105508,TERMINAL HAUER,17:05
104309,TERMINAL BOQUEIRAO,17:32
105508,TERMINAL HAUER,17:59
104309,TERMINAL BOQUEIRAO,18:26
105508,TERMINAL HAUER,18:53
104309,TERMINAL BOQUEIRAO,19:20
