Linha,X42
Tabela,006-1
num,ponto,horario
104703,TERMINAL CAPAO DA IMBUIA,06:14
104406,TERMINAL CABRAL,06:41
104703,TERMINAL CAPAO DA IMBUIA,07:13
104406,TERMINAL CABRAL,07:43
104703,TERMINAL CAPAO DA IMBUIA,08:16
