Linha,X42
Tabela,007-2
num,ponto,horario
104406,TERMINAL CABRAL,16:23
104703,TERMINAL CAPAO DA IMBUIA,17:07
104406,TERMINAL CABRAL,17:47
104703,TERMINAL CAPAO DA IMBUIA,18:35
104406,TERMINAL CABRAL,19:12
104703,TERMINAL CAPAO DA IMBUIA,19:49
