Linha,468
Tabela,003
num,ponto,horario
140630,BAIRRO JARDIM CENTAURO,06:15
102020,PRACA RUI BARBOSA,07:01
140630,BAIRRO JARDIM CENTAURO,07:39
102020,PRACA RUI BARBOSA,08:31
140630,BAIRRO JARDIM CENTAURO,09:09
102020,PRACA RUI BARBOSA,09:48
140630,BAIRRO JARDIM CENTAURO,10:23
102020,PRACA RUI BARBOSA,11:03
140630,BAIRRO JARDIM CENTAURO,11:43
102020,PRACA RUI BARBOSA,12:23
140630,BAIRRO JARDIM CENTAURO,13:03
102020,PRACA RUI BARBOSA,13:43
140630,BAIRRO JARDIM CENTAURO,14:23
102020,PRACA RUI BARBOSA,15:03
140630,BAIRRO JARDIM CENTAURO,15:43
102020,PRACA RUI BARBOSA,16:23
140630,BAIRRO JARDIM CENTAURO,17:05
102020,PRACA RUI BARBOSA,17:47
140630,BAIRRO JARDIM CENTAURO,18:29
102020,PRACA RUI BARBOSA,19:11
140630,BAIRRO JARDIM CENTAURO,19:53
102020,PRACA RUI BARBOSA,20:32
140630,BAIRRO JARDIM CENTAURO,21:08
102020,PRACA RUI BARBOSA,21:44
140630,BAIRRO JARDIM CENTAURO,22:20
102020,PRACA RUI BARBOSA,22:56
140630,BAIRRO JARDIM CENTAURO,23:30
102020,PRACA RUI BARBOSA,00:05
