Linha,468
Tabela,002-1
num,ponto,horario
140630,BAIRRO JARDIM CENTAURO,05:50
102020,PRACA RUI BARBOSA,06:33
140630,BAIRRO JARDIM CENTAURO,07:11
102020,PRACA RUI BARBOSA,08:05
140630,BAIRRO JARDIM CENTAURO,08:39
