Linha,820
Tabela,001
num,ponto,horario
181002,RUA THEODORO LOCKER,05:30
180950,BAIRRO AUGUSTA VIA MOR.TRIANON,05:32
104916,TERM. C.C. AUGUSTA/V.MARQUETO,05:48
180376,BAIRRO VILA MARQUETO,06:14
180950,BAIRRO AUGUSTA VIA MOR.TRIANON,06:37
104916,TERM. C.C. AUGUSTA/V.MARQUETO,06:55
180376,BAIRRO VILA MARQUETO,07:21
180950,BAIRRO AUGUSTA VIA MOR.TRIANON,07:44
104916,TERM. C.C. AUGUSTA/V.MARQUETO,08:02
180376,BAIRRO VILA MARQUETO,08:28
180950,BAIRRO AUGUSTA VIA MOR.TRIANON,08:50
104916,TERM. C.C. AUGUSTA/V.MARQUETO,09:07
180376,BAIRRO VILA MARQUETO,09:32
180950,BAIRRO AUGUSTA VIA MOR.TRIANON,09:54
104916,TERM. C.C. AUGUSTA/V.MARQUETO,10:11
180376,BAIRRO VILA MARQUETO,10:38
180950,BAIRRO AUGUSTA VIA MOR.TRIANON,11:03
104916,TERM. C.C. AUGUSTA/V.MARQUETO,11:20
180376,BAIRRO VILA MARQUETO,11:47
180950,BAIRRO AUGUSTA VIA MOR.TRIANON,12:12
104916,TERM. C.C. AUGUSTA/V.MARQUETO,12:29
180376,BAIRRO VILA MARQUETO,12:59
180950,BAIRRO AUGUSTA VIA MOR.TRIANON,13:21
104916,TERM. C.C. AUGUSTA/V.MARQUETO,13:38
180376,BAIRRO VILA MARQUETO,14:08
180950,BAIRRO AUGUSTA VIA MOR.TRIANON,14:30
104916,TERM. C.C. AUGUSTA/V.MARQUETO,14:47
180376,BAIRRO VILA MARQUETO,15:20
180950,BAIRRO AUGUSTA VIA MOR.TRIANON,15:42
104916,TERM. C.C. AUGUSTA/V.MARQUETO,15:59
180376,BAIRRO VILA MARQUETO,16:32
180950,BAIRRO AUGUSTA VIA MOR.TRIANON,16:54
104916,TERM. C.C. AUGUSTA/V.MARQUETO,17:11
180376,BAIRRO VILA MARQUETO,17:41
180950,BAIRRO AUGUSTA VIA MOR.TRIANON,18:03
104916,TERM. C.C. AUGUSTA/V.MARQUETO,18:20
180376,BAIRRO VILA MARQUETO,18:50
180950,BAIRRO AUGUSTA VIA MOR.TRIANON,19:18
104916,TERM. C.C. AUGUSTA/V.MARQUETO,19:35
180376,BAIRRO VILA MARQUETO,20:05
180950,BAIRRO AUGUSTA VIA MOR.TRIANON,20:30
104916,TERM. C.C. AUGUSTA/V.MARQUETO,20:46
180376,BAIRRO VILA MARQUETO,21:16
180950,BAIRRO AUGUSTA VIA MOR.TRIANON,21:41
104916,TERM. C.C. AUGUSTA/V.MARQUETO,21:57
180376,BAIRRO VILA MARQUETO,22:27
180950,BAIRRO AUGUSTA VIA MOR.TRIANON,22:46
104916,TERM. C.C. AUGUSTA/V.MARQUETO,23:02
180376,BAIRRO VILA MARQUETO,23:31
180950,BAIRRO AUGUSTA VIA MOR.TRIANON,23:50
104916,TERM. C.C. AUGUSTA/V.MARQUETO,00:05
