Linha,602
Tabela,003
num,ponto,horario
105703,TERMINAL PINHEIRINHO,05:30
106102,TERMINAL SITIO CERCADO,05:45
104304,TERMINAL BOQUEIRAO,06:00
105503,TERMINAL HAUER,06:14
105802,TERMINAL PORTAO,06:33
105703,TERMINAL PINHEIRINHO,06:50
106102,TERMINAL SITIO CERCADO,07:05
104304,TERMINAL BOQUEIRAO,07:21
105503,TERMINAL HAUER,07:35
105802,TERMINAL PORTAO,07:55
105703,TERMINAL PINHEIRINHO,08:12
106102,TERMINAL SITIO CERCADO,08:30
104304,TERMINAL BOQUEIRAO,08:46
105503,TERMINAL HAUER,09:00
105802,TERMINAL PORTAO,09:20
105703,TERMINAL PINHEIRINHO,09:37
106102,TERMINAL SITIO CERCADO,09:54
104304,TERMINAL BOQUEIRAO,10:10
105503,TERMINAL HAUER,10:24
105802,TERMINAL PORTAO,10:44
105703,TERMINAL PINHEIRINHO,11:01
106102,TERMINAL SITIO CERCADO,11:18
104304,TERMINAL BOQUEIRAO,11:34
105503,TERMINAL HAUER,11:48
105802,TERMINAL PORTAO,12:08
105703,TERMINAL PINHEIRINHO,12:25
106102,TERMINAL SITIO CERCADO,12:42
104304,TERMINAL BOQUEIRAO,12:58
105503,TERMINAL HAUER,13:12
105802,TERMINAL PORTAO,13:32
105703,TERMINAL PINHEIRINHO,13:49
106102,TERMINAL SITIO CERCADO,14:06
104304,TERMINAL BOQUEIRAO,14:22
105503,TERMINAL HAUER,14:36
105802,TERMINAL PORTAO,14:56
105703,TERMINAL PINHEIRINHO,15:13
106102,TERMINAL SITIO CERCADO,15:30
104304,TERMINAL BOQUEIRAO,15:46
105503,TERMINAL HAUER,16:00
105802,TERMINAL PORTAO,16:20
105703,TERMINAL PINHEIRINHO,16:37
106102,TERMINAL SITIO CERCADO,16:53
104304,TERMINAL BOQUEIRAO,17:09
105503,TERMINAL HAUER,17:23
105802,TERMINAL PORTAO,17:43
105703,TERMINAL PINHEIRINHO,18:00
106102,TERMINAL SITIO CERCADO,18:16
104304,TERMINAL BOQUEIRAO,18:32
105503,TERMINAL HAUER,18:46
105802,TERMINAL PORTAO,19:06
105703,TERMINAL PINHEIRINHO,19:23
106102,TERMINAL SITIO CERCADO,19:40
104304,TERMINAL BOQUEIRAO,19:56
105503,TERMINAL HAUER,20:10
105802,TERMINAL PORTAO,20:30
105703,TERMINAL PINHEIRINHO,20:47
106102,TERMINAL SITIO CERCADO,21:04
104304,TERMINAL BOQUEIRAO,21:20
105503,TERMINAL HAUER,21:34
105802,TERMINAL PORTAO,21:54
105703,TERMINAL PINHEIRINHO,22:11
106102,TERMINAL SITIO CERCADO,22:28
104304,TERMINAL BOQUEIRAO,22:44
105503,TERMINAL HAUER,22:58
105802,TERMINAL PORTAO,23:18
105703,TERMINAL PINHEIRINHO,23:35
106102,TERMINAL SITIO CERCADO,23:52
